pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
WTX	Butte	CM022185.2_RagTag	2350001	2400000	0.0123121059418506	46591	174000	14132432	776688
WTX	Sev	CM022185.2_RagTag	2350001	2400000	0.0121770775013996	46587	63336	5201248	389672
WTX	AZ	CM022185.2_RagTag	2350001	2400000	0.0125784615111631	46591	226844	18034320	602080
Butte	Sev	CM022185.2_RagTag	2350001	2400000	0.0119195514868743	46587	49316	4137404	335332
Butte	AZ	CM022185.2_RagTag	2350001	2400000	0.0120753281360389	46591	173176	14341308	567812
WTX	Butte	CM022185.2_RagTag	2400001	2450000	0.0118723250721608	44657	160314	13503168	787072
WTX	Sev	CM022185.2_RagTag	2400001	2450000	0.011506589678688	44657	56970	4951076	407764
WTX	AZ	CM022185.2_RagTag	2400001	2450000	0.0122935359139379	44657	211694	17219944	642856
Butte	Sev	CM022185.2_RagTag	2400001	2450000	0.0110508554815763	44657	43698	3954264	332808
Butte	AZ	CM022185.2_RagTag	2400001	2450000	0.0116437027538955	44657	160148	13754044	536196
Sev	AZ	CM022185.2_RagTag	2400001	2450000	0.0115076240388176	44657	58048	5044308	314532
Butte	AZ	CM022185.2_RagTag	2450001	2500000	0.0105287983129975	44966	144914	13763584	625536
Butte	Sev	CM022185.2_RagTag	2450001	2500000	0.0105210866970361	44957	42062	3997876	318860
Sev	AZ	CM022185.2_RagTag	2450001	2500000	0.0105772140141342	44957	54114	5116092	279828
WTX	Sev	CM022185.2_RagTag	2450001	2500000	0.0107525685985599	44957	54148	5035820	360100
WTX	Butte	CM022185.2_RagTag	2450001	2500000	0.0109310865895116	44966	148092	13547784	841336
WTX	AZ	CM022185.2_RagTag	2450001	2500000	0.0111807447649068	44966	193920	17344104	642296
Butte	AZ	CM022185.2_RagTag	2500001	2550000	0.0088768841623755	47869	131898	14858592	459488
Butte	Sev	CM022185.2_RagTag	2500001	2550000	0.0090203104664997	47868	38786	4299852	295572
Sev	AZ	CM022185.2_RagTag	2500001	2550000	0.0092326605458717	47868	50228	5440252	304028
WTX	Sev	CM022185.2_RagTag	2500001	2550000	0.0094154085265843	47868	50402	5353140	391140
WTX	Butte	CM022185.2_RagTag	2500001	2550000	0.0094715116153442	47869	138514	14624276	693804
WTX	AZ	CM022185.2_RagTag	2500001	2550000	0.0096244418764369	47869	178030	18497696	649904
WTX	Butte	CM022185.2_RagTag	2550001	2600000	0.0088985407715578	46678	125426	14095120	841840
WTX	Sev	CM022185.2_RagTag	2550001	2600000	0.0084103983663513	46677	43970	5228052	373308
WTX	AZ	CM022185.2_RagTag	2550001	2600000	0.0092242504349221	46678	165536	17945740	725460
Butte	Sev	CM022185.2_RagTag	2550001	2600000	0.008235380518549	46677	34538	4193856	287232
Butte	AZ	CM022185.2_RagTag	2550001	2600000	0.0087741773409801	46678	126296	14394056	542904
Sev	AZ	CM022185.2_RagTag	2550001	2600000	0.0084732110007875	46677	45232	5338236	263124
Sev	AZ	CM022185.2_RagTag	2600001	2650000	0.0100526186979931	46168	52576	5230080	311400
Butte	Sev	CM022185.2_RagTag	2600001	2650000	0.0097757862421297	46168	40046	4096448	336736
Butte	AZ	CM022185.2_RagTag	2600001	2650000	0.0102588135951023	46179	145788	14211000	566280
WTX	Sev	CM022185.2_RagTag	2600001	2650000	0.010154188319993	46168	52084	5129312	412168
WTX	Butte	CM022185.2_RagTag	2600001	2650000	0.0104761956708649	46179	145972	13933684	843596
WTX	AZ	CM022185.2_RagTag	2600001	2650000	0.0106425571451276	46179	189368	17793468	678132
WTX	Butte	CM022185.2_RagTag	2650001	2700000	0.0092821782178217	33324	94020	10129088	534592
WTX	Sev	CM022185.2_RagTag	2650001	2700000	0.0090579652406161	33323	34104	3765084	233796
WTX	AZ	CM022185.2_RagTag	2650001	2700000	0.0096063679123635	33324	123668	12873544	456056
Butte	Sev	CM022185.2_RagTag	2650001	2700000	0.0085833060973957	33323	25842	3010728	188376
Butte	AZ	CM022185.2_RagTag	2650001	2700000	0.0090276150926712	33324	92948	10295964	367716
Sev	AZ	CM022185.2_RagTag	2650001	2700000	0.0089171215631927	33323	34128	3827244	171636
WTX	AZ	CM022185.2_RagTag	2700001	2750000	0.0089602072380257	47274	163454	18242212	667388
Butte	Sev	CM022185.2_RagTag	2700001	2750000	0.0082322389691673	47272	34934	4243560	294744
Butte	AZ	CM022185.2_RagTag	2700001	2750000	0.0085962827435982	47274	124912	14530932	596748
Sev	AZ	CM022185.2_RagTag	2700001	2750000	0.0085617897122216	47272	46230	5399572	273308
WTX	Butte	CM022185.2_RagTag	2700001	2750000	0.0086830236092544	47274	124504	14338784	788896
WTX	Sev	CM022185.2_RagTag	2700001	2750000	0.0084520802232361	47272	45022	5326736	346144
WTX	Butte	CM022185.2_RagTag	2750001	2800000	0.0101482005322193	47732	147462	14530852	743388
WTX	AZ	CM022185.2_RagTag	2750001	2800000	0.0107090089791346	47732	197642	18455676	637124
Butte	Sev	CM022185.2_RagTag	2750001	2800000	0.0092559647950979	47732	39854	4305764	276508
Butte	AZ	CM022185.2_RagTag	2750001	2800000	0.0098804544781137	47732	145656	14741832	532408
WTX	Sev	CM022185.2_RagTag	2750001	2800000	0.009905034549081	47732	53394	5390592	337248
Sev	AZ	CM022185.2_RagTag	2750001	2800000	0.0097676238967347	47732	53408	5467860	259980
WTX	Sev	CM022185.2_RagTag	2800001	2850000	0.0100482815828094	47535	52912	5265776	438784
WTX	Butte	CM022185.2_RagTag	2800001	2850000	0.0103303492234611	47538	148566	14381508	830652
WTX	AZ	CM022185.2_RagTag	2800001	2850000	0.0104605144317877	47538	191100	18268700	746500
Butte	Sev	CM022185.2_RagTag	2800001	2850000	0.0099995553440549	47535	42278	4227988	335660
Butte	AZ	CM022185.2_RagTag	2800001	2850000	0.0100609484119611	47538	147516	14662236	549924
Sev	AZ	CM022185.2_RagTag	2800001	2850000	0.0102772667767895	47535	55174	5368548	336012
Sev	AZ	CM022185.2_RagTag	2850001	2900000	0.0094911875597568	46620	50508	5321568	273552
Butte	AZ	CM022185.2_RagTag	2850001	2900000	0.009859358859597	46626	141908	14393228	527092
WTX	Sev	CM022185.2_RagTag	2850001	2900000	0.0096755960052408	46620	50600	5229652	365468
WTX	AZ	CM022185.2_RagTag	2850001	2900000	0.0104281656847981	46626	187194	17950808	699592
Butte	Sev	CM022185.2_RagTag	2850001	2900000	0.0094083559442987	46620	39446	4192656	283440
WTX	Butte	CM022185.2_RagTag	2850001	2900000	0.0101591128063631	46626	143654	14140408	779912
WTX	Butte	CM022185.2_RagTag	2900001	2950000	0.0104303586900458	41342	131122	12571188	658252
WTX	Sev	CM022185.2_RagTag	2900001	2950000	0.0099538627407885	41337	46014	4622728	338312
WTX	AZ	CM022185.2_RagTag	2900001	2950000	0.0105784474655218	41342	168896	15966048	570752
Butte	Sev	CM022185.2_RagTag	2900001	2950000	0.0099796869321426	41337	36906	3698112	270720
Butte	AZ	CM022185.2_RagTag	2900001	2950000	0.0100016629248248	41342	127748	12772676	456764
Sev	AZ	CM022185.2_RagTag	2900001	2950000	0.0098544164215276	41337	46256	4693936	267104
Butte	AZ	CM022185.2_RagTag	2950001	3000000	0.0086457234546483	43445	116256	13446648	455752
Sev	AZ	CM022185.2_RagTag	2950001	3000000	0.0087140152434584	43445	43798	5026156	187244
Butte	Sev	CM022185.2_RagTag	2950001	3000000	0.0085178540833089	43445	33806	3968840	201880
WTX	Sev	CM022185.2_RagTag	2950001	3000000	0.0090935017677208	43445	45022	4951008	262392
WTX	Butte	CM022185.2_RagTag	2950001	3000000	0.00933213840399	43445	123582	13242624	659776
WTX	AZ	CM022185.2_RagTag	2950001	3000000	0.0095569897068299	43445	160300	16773064	604936
WTX	Butte	CM022185.2_RagTag	3000001	3050000	0.0097777861595581	43322	128580	13150216	712824
WTX	Sev	CM022185.2_RagTag	3000001	3050000	0.0093453891198463	43316	45688	4888828	309812
WTX	AZ	CM022185.2_RagTag	3000001	3050000	0.0099494229599972	43322	166518	16736448	592352
Butte	Sev	CM022185.2_RagTag	3000001	3050000	0.0092824799542574	43316	36170	3896588	262324
Butte	AZ	CM022185.2_RagTag	3000001	3050000	0.0096653983117179	43322	128968	13343268	519772
Sev	AZ	CM022185.2_RagTag	3000001	3050000	0.0092078424540696	43316	45666	4959468	239172
WTX	Butte	CM022185.2_RagTag	3050001	3100000	0.0123651863294343	46999	176264	14254860	784820
WTX	Sev	CM022185.2_RagTag	3050001	3100000	0.0119912558793292	46998	62380	5202124	437756
WTX	AZ	CM022185.2_RagTag	3050001	3100000	0.012762393642116	46999	231020	18101620	697980
Butte	Sev	CM022185.2_RagTag	3050001	3100000	0.0114541631477594	46998	47632	4158488	353416
Butte	AZ	CM022185.2_RagTag	3050001	3100000	0.0119200749435655	46999	172440	14466352	573328
Sev	AZ	CM022185.2_RagTag	3050001	3100000	0.0115755378630277	46998	61140	5281828	358052
Butte	AZ	CM022185.2_RagTag	3100001	3150000	0.0135580815008332	47052	196504	14493496	563144
Sev	AZ	CM022185.2_RagTag	3100001	3150000	0.0132949069262024	47052	70350	5291500	354740
Butte	Sev	CM022185.2_RagTag	3100001	3150000	0.013258174158648	47052	55390	4177800	339192
WTX	Butte	CM022185.2_RagTag	3100001	3150000	0.0138387304652875	47052	197652	14282524	774116
WTX	Sev	CM022185.2_RagTag	3100001	3150000	0.0135147888134422	47052	70458	5213400	432840
WTX	AZ	CM022185.2_RagTag	3100001	3150000	0.0138476827870244	47052	250476	18087936	732864
WTX	Butte	CM022185.2_RagTag	3150001	3200000	0.0115776369493891	46618	163830	14150556	767204
WTX	Sev	CM022185.2_RagTag	3150001	3200000	0.0110251828350101	46613	58046	5264856	329304
WTX	AZ	CM022185.2_RagTag	3150001	3200000	0.0119483077864866	46618	214856	17982128	665072
Butte	Sev	CM022185.2_RagTag	3150001	3200000	0.0107841225295502	46613	45344	4204700	270628
Butte	AZ	CM022185.2_RagTag	3150001	3200000	0.01129043356747	46618	162108	14357996	559764
Sev	AZ	CM022185.2_RagTag	3150001	3200000	0.0110575220278089	46613	59068	5341884	252276
WTX	AZ	CM022185.2_RagTag	3200001	3250000	0.0125213563042339	47903	231650	18500392	660808
Butte	Sev	CM022185.2_RagTag	3200001	3250000	0.0112288463977229	47903	47814	4258140	340548
Butte	AZ	CM022185.2_RagTag	3200001	3250000	0.0116744912995104	47903	172338	14761928	567032
WTX	Butte	CM022185.2_RagTag	3200001	3250000	0.0122422786933487	47903	177724	14517232	811728
WTX	Sev	CM022185.2_RagTag	3200001	3250000	0.0121204014079704	47903	64694	5337612	410748
Sev	AZ	CM022185.2_RagTag	3200001	3250000	0.0117332751436802	47903	63664	5425936	322424
WTX	Butte	CM022185.2_RagTag	3250001	3300000	0.0124981259370314	46423	173394	13873600	981760
WTX	Sev	CM022185.2_RagTag	3250001	3300000	0.012582686673622	46422	64354	5114488	456272
Butte	Sev	CM022185.2_RagTag	3250001	3300000	0.0118311999555214	46422	48518	4100852	355756
WTX	AZ	CM022185.2_RagTag	3250001	3300000	0.0128442262095641	46423	227824	17737464	831736
Sev	AZ	CM022185.2_RagTag	3250001	3300000	0.0126270817131313	46422	66180	5241116	329644
Butte	AZ	CM022185.2_RagTag	3250001	3300000	0.0121110678202356	46423	172208	14219060	636300
WTX	Butte	CM022185.2_RagTag	3300001	3350000	0.0130332248072	47549	188610	14471476	744204
WTX	AZ	CM022185.2_RagTag	3300001	3350000	0.0133053501101664	47549	243748	18319548	700052
Butte	Sev	CM022185.2_RagTag	3300001	3350000	0.0124076186789401	47548	53334	4298488	266216
Sev	AZ	CM022185.2_RagTag	3300001	3350000	0.0125906920820079	47548	68526	5442592	263288
WTX	Sev	CM022185.2_RagTag	3300001	3350000	0.0125979449338053	47548	67334	5344840	361040
Butte	AZ	CM022185.2_RagTag	3300001	3350000	0.0126921080924307	47549	186948	14729468	486212
WTX	Butte	CM022185.2_RagTag	3350001	3400000	0.012093526695112	47457	173404	14338580	847660
Sev	AZ	CM022185.2_RagTag	3350001	3400000	0.0113213883360176	47455	60818	5371956	322884
WTX	Sev	CM022185.2_RagTag	3350001	3400000	0.0113719183395455	47455	60104	5285300	409540
WTX	AZ	CM022185.2_RagTag	3350001	3400000	0.0124029082621241	47457	227340	18329572	653228
Butte	Sev	CM022185.2_RagTag	3350001	3400000	0.0108929548644983	47455	45782	4202900	352972
Butte	AZ	CM022185.2_RagTag	3350001	3400000	0.0118020386062918	47457	172020	14575448	610792
Butte	AZ	CM022185.2_RagTag	3400001	3450000	0.0120704273475431	43164	160244	13275752	536728
Sev	AZ	CM022185.2_RagTag	3400001	3450000	0.0120036288893147	43164	58376	4863196	316484
Butte	Sev	CM022185.2_RagTag	3400001	3450000	0.0116079573510088	43164	44384	3823584	320160
WTX	AZ	CM022185.2_RagTag	3400001	3450000	0.0126334419408477	43164	210062	16627456	638144
WTX	Sev	CM022185.2_RagTag	3400001	3450000	0.0120831747176641	43164	57896	4791456	388224
WTX	Butte	CM022185.2_RagTag	3400001	3450000	0.012287477487265	43164	160602	13070380	742100
Butte	AZ	CM022185.2_RagTag	3450001	3500000	0.0117649568138799	47527	172096	14627848	580792
Butte	Sev	CM022185.2_RagTag	3450001	3500000	0.0113292124758174	47527	48020	4238600	323992
WTX	AZ	CM022185.2_RagTag	3450001	3500000	0.0121697604475387	47527	222066	18247360	763440
WTX	Sev	CM022185.2_RagTag	3450001	3500000	0.0114723636157208	47527	60628	5284700	418540
WTX	Butte	CM022185.2_RagTag	3450001	3500000	0.0119957399611525	47527	171836	14324752	883888
Sev	AZ	CM022185.2_RagTag	3450001	3500000	0.0114262489922701	47527	61682	5398272	304968
Sev	AZ	CM022185.2_RagTag	3500001	3550000	0.0110771412955979	46863	58290	5262188	361732
Butte	Sev	CM022185.2_RagTag	3500001	3550000	0.0108583342201754	46863	44894	4134520	364616
Butte	AZ	CM022185.2_RagTag	3500001	3550000	0.0115227929680284	46866	165942	14401196	595924
WTX	Sev	CM022185.2_RagTag	3500001	3550000	0.0110931810178359	46863	57332	5168220	455700
WTX	Butte	CM022185.2_RagTag	3500001	3550000	0.0118110124896438	46866	167080	14146120	851000
WTX	AZ	CM022185.2_RagTag	3500001	3550000	0.0120366600994389	46866	216788	18010644	735756
Butte	AZ	CM022185.2_RagTag	3550001	3600000	0.0101301434173612	48003	150312	14838092	522868
Butte	Sev	CM022185.2_RagTag	3550001	3600000	0.0092784651229578	48001	40062	4317740	290548
Sev	AZ	CM022185.2_RagTag	3550001	3600000	0.0097382366664667	48001	53262	5469368	290992
WTX	Sev	CM022185.2_RagTag	3550001	3600000	0.0095280149369495	48001	51398	5394408	365952
WTX	Butte	CM022185.2_RagTag	3550001	3600000	0.0103572008416301	48003	151572	14634456	726504
WTX	AZ	CM022185.2_RagTag	3550001	3600000	0.0107470113202758	48003	199206	18535944	665256
WTX	Butte	CM022185.2_RagTag	3600001	3650000	0.0108048428768851	48302	158246	14645840	810800
WTX	Sev	CM022185.2_RagTag	3600001	3650000	0.0107526402434313	48300	57896	5384352	411888
WTX	AZ	CM022185.2_RagTag	3600001	3650000	0.0112553206951013	48302	209402	18604712	716088
Butte	Sev	CM022185.2_RagTag	3600001	3650000	0.0103031562694854	48300	44416	4310912	326080
Butte	AZ	CM022185.2_RagTag	3600001	3650000	0.010523415711525	48302	156682	14888892	567748
Sev	AZ	CM022185.2_RagTag	3600001	3650000	0.0105809110445266	48300	57942	5476088	320152
Butte	AZ	CM022185.2_RagTag	3650001	3700000	0.0105977169969269	47806	156068	14726568	571352
Sev	AZ	CM022185.2_RagTag	3650001	3700000	0.0103872333419226	47804	56274	5417612	319108
Butte	Sev	CM022185.2_RagTag	3650001	3700000	0.0100300199725483	47804	42646	4251836	337540
WTX	AZ	CM022185.2_RagTag	3650001	3700000	0.0111816505265869	47806	205564	18384048	738352
WTX	Sev	CM022185.2_RagTag	3650001	3700000	0.010479198705801	47804	55630	5308612	428108
WTX	Butte	CM022185.2_RagTag	3650001	3700000	0.0110514334781173	47806	159490	14431612	866308
Sev	AZ	CM022185.2_RagTag	3700001	3750000	0.0085707096308344	47819	47004	5484260	254020
Butte	AZ	CM022185.2_RagTag	3700001	3750000	0.0083205161156962	47819	122368	14706780	595300
Butte	Sev	CM022185.2_RagTag	3700001	3750000	0.0083367851784719	47819	35986	4316532	274092
WTX	AZ	CM022185.2_RagTag	3700001	3750000	0.0089067818345425	47819	163914	18403280	724320
WTX	Sev	CM022185.2_RagTag	3700001	3750000	0.0087193452416229	47819	47080	5399488	338792
WTX	Butte	CM022185.2_RagTag	3700001	3750000	0.0086815889821437	47819	125720	14481220	820860
Butte	AZ	CM022185.2_RagTag	3750001	3800000	0.0081939377028205	48062	121220	14793864	585976
Butte	Sev	CM022185.2_RagTag	3750001	3800000	0.0077976422189415	48056	33572	4305404	308548
WTX	AZ	CM022185.2_RagTag	3750001	3800000	0.0089458776843878	48062	164730	18414068	810732
WTX	Sev	CM022185.2_RagTag	3750001	3800000	0.0085611671340148	48056	45882	5359316	408124
WTX	Butte	CM022185.2_RagTag	3750001	3800000	0.0086619868912502	48062	125400	14477048	902792
Sev	AZ	CM022185.2_RagTag	3750001	3800000	0.0081969488546333	48056	44882	5475452	291988
Sev	AZ	CM022185.2_RagTag	3800001	3850000	0.0080669170109979	48603	44872	5562472	270128
Butte	Sev	CM022185.2_RagTag	3800001	3850000	0.0078667188462938	48603	34414	4374632	291448
WTX	AZ	CM022185.2_RagTag	3800001	3850000	0.008874781244446	48605	165584	18657812	784188
WTX	Sev	CM022185.2_RagTag	3800001	3850000	0.0082247419937392	48603	44760	5442116	390484
WTX	Butte	CM022185.2_RagTag	3800001	3850000	0.008551875042758	48605	125504	14675612	877988
Butte	AZ	CM022185.2_RagTag	3800001	3850000	0.0083089042677493	48605	124644	15001256	552344
Sev	AZ	CM022185.2_RagTag	3850001	3900000	0.0083899816409864	47917	45992	5481776	268624
Butte	AZ	CM022185.2_RagTag	3850001	3900000	0.0086975549270206	47920	128784	14806920	527480
Butte	Sev	CM022185.2_RagTag	3850001	3900000	0.0083909605481865	47917	36266	4322032	278288
WTX	AZ	CM022185.2_RagTag	3850001	3900000	0.0090062808215148	47920	165952	18426252	741748
WTX	Butte	CM022185.2_RagTag	3850001	3900000	0.0089715215617977	47920	130350	14529308	805092
WTX	Sev	CM022185.2_RagTag	3850001	3900000	0.0086687278876054	47917	46632	5379336	371064
Sev	AZ	CM022185.2_RagTag	3900001	3950000	0.0070331294745079	48582	38824	5520160	309680
Butte	AZ	CM022185.2_RagTag	3900001	3950000	0.0072139253616651	48582	107960	14965500	580740
Butte	Sev	CM022185.2_RagTag	3900001	3950000	0.0071554884226426	48582	31076	4342960	320912
WTX	AZ	CM022185.2_RagTag	3900001	3950000	0.0077224484193178	48582	144922	18766328	666472
WTX	Butte	CM022185.2_RagTag	3900001	3950000	0.0075049827720065	48582	110780	14760860	785380
WTX	Sev	CM022185.2_RagTag	3900001	3950000	0.0073724218552655	48582	40160	5447328	382512
WTX	Sev	CM022185.2_RagTag	3950001	4000000	0.007298386680186	48579	39560	5420376	409224
WTX	AZ	CM022185.2_RagTag	3950001	4000000	0.0077059250876618	48580	144850	18797224	634776
Butte	Sev	CM022185.2_RagTag	3950001	4000000	0.0067202975657814	48579	29168	4340284	323396
Butte	AZ	CM022185.2_RagTag	3950001	4000000	0.0070541300304924	48580	106176	15051608	493992
Sev	AZ	CM022185.2_RagTag	3950001	4000000	0.0067598376560943	48579	37122	5491552	338048
WTX	Butte	CM022185.2_RagTag	3950001	4000000	0.0075194165202052	48580	111700	14854876	690724
WTX	Butte	CM022185.2_RagTag	4000001	4050000	0.007194006619226	48686	106562	14812608	766912
WTX	Sev	CM022185.2_RagTag	4000001	4050000	0.0071819192711877	48686	39682	5525264	317056
WTX	AZ	CM022185.2_RagTag	4000001	4050000	0.0076144668809873	48686	143222	18809196	665204
Butte	Sev	CM022185.2_RagTag	4000001	4050000	0.0065509878121367	48686	28924	4415212	258644
Butte	AZ	CM022185.2_RagTag	4000001	4050000	0.0069737337951972	48686	104816	15030112	549408
Sev	AZ	CM022185.2_RagTag	4000001	4050000	0.0066472549081164	48686	37266	5606224	236096
Butte	AZ	CM022185.2_RagTag	4050001	4100000	0.006530051869671	48961	98494	15083188	584332
WTX	Butte	CM022185.2_RagTag	4050001	4100000	0.006921033827237	48961	102668	14834200	833320
WTX	Sev	CM022185.2_RagTag	4050001	4100000	0.0066191161901835	48957	36534	5519468	355852
WTX	AZ	CM022185.2_RagTag	4050001	4100000	0.0070412627219216	48961	132524	18821056	763344
Butte	Sev	CM022185.2_RagTag	4050001	4100000	0.0062655712689522	48957	27724	4424816	275440
Sev	AZ	CM022185.2_RagTag	4050001	4100000	0.0064256223964382	48957	36070	5613464	261856
Sev	AZ	CM022185.2_RagTag	4100001	4150000	0.0060005457971826	48629	33510	5584492	250988
Butte	AZ	CM022185.2_RagTag	4100001	4150000	0.0058081229707727	48629	87384	15045136	516144
Butte	Sev	CM022185.2_RagTag	4100001	4150000	0.0058548530923641	48629	25764	4400452	267932
WTX	Sev	CM022185.2_RagTag	4100001	4150000	0.0062669176928307	48629	34432	5494248	341232
WTX	Butte	CM022185.2_RagTag	4100001	4150000	0.0061899473644391	48629	91634	14803680	757600
WTX	AZ	CM022185.2_RagTag	4100001	4150000	0.0064185690030497	48629	120594	18788300	663300
Sev	AZ	CM022185.2_RagTag	4150001	4200000	0.0058574494622204	48623	32630	5570684	264436
WTX	Butte	CM022185.2_RagTag	4150001	4200000	0.0061705638248312	48626	91924	14897180	663140
WTX	Sev	CM022185.2_RagTag	4150001	4200000	0.0059937814789897	48623	32964	5499700	335420
WTX	AZ	CM022185.2_RagTag	4150001	4200000	0.0059730885415537	48626	112454	18826776	623624
Butte	Sev	CM022185.2_RagTag	4150001	4200000	0.0060549409661406	48623	26688	4407640	260456
Butte	AZ	CM022185.2_RagTag	4150001	4200000	0.0061371047132974	48626	92638	15094740	465580
Butte	AZ	CM022185.2_RagTag	4200001	4250000	0.0062103723493928	48393	92832	14947896	537864
Butte	Sev	CM022185.2_RagTag	4200001	4250000	0.0061757591750679	48391	27054	4380676	265052
