pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Sev	CM022185.2_RagTag	3850001	3900000	0.0075246651732519	47917	5052	671392	47408
Butte	CM022185.2_RagTag	3850001	3900000	0.0083560743636251	47920	45802	5481282	269118
WTX	CM022185.2_RagTag	3850001	3900000	0.0089785626089073	47920	77202	8598481	506319
AZ	CM022185.2_RagTag	3850001	3900000	0.0085716267456358	47920	76496	8924327	180473
AZ	CM022185.2_RagTag	3900001	3950000	0.0071813301343557	48582	64928	9041222	189358
Sev	CM022185.2_RagTag	3900001	3950000	0.0058315315529367	48582	3927	673408	55322
Butte	CM022185.2_RagTag	3900001	3950000	0.0068714428890344	48582	37983	5527660	302180
WTX	CM022185.2_RagTag	3900001	3950000	0.0076522683132314	48582	67359	8802488	428092
Butte	CM022185.2_RagTag	3950001	4000000	0.0068322282718304	48580	38145	5583098	246502
Sev	CM022185.2_RagTag	3950001	4000000	0.0057618495582131	48579	3837	665932	62768
AZ	CM022185.2_RagTag	3950001	4000000	0.0071775250701336	48580	64971	9052006	178194
WTX	CM022185.2_RagTag	3950001	4000000	0.0077651731124419	48580	68504	8821954	408246
WTX	CM022185.2_RagTag	4000001	4050000	0.0075773991788409	48686	66790	8814370	435970
Butte	CM022185.2_RagTag	4000001	4050000	0.0065081507997836	48686	36165	5556878	285442
Sev	CM022185.2_RagTag	4000001	4050000	0.005498342528629	48686	3795	690208	40082
AZ	CM022185.2_RagTag	4000001	4050000	0.0071515087775231	48686	64871	9070953	179387
Sev	CM022185.2_RagTag	4050001	4100000	0.0052744770056263	48957	3642	690495	43920
WTX	CM022185.2_RagTag	4050001	4100000	0.00697087998953	48961	61360	8802332	500258
Butte	CM022185.2_RagTag	4050001	4100000	0.0061543902230596	48961	34353	5581869	293451
AZ	CM022185.2_RagTag	4050001	4100000	0.0067442221433681	48961	61352	9096972	205618
AZ	CM022185.2_RagTag	4100001	4150000	0.0059334902520838	48629	53845	9074760	164750
Sev	CM022185.2_RagTag	4100001	4150000	0.005477456755384	48629	3753	685172	44263
WTX	CM022185.2_RagTag	4100001	4150000	0.0064214888885273	48629	56447	8790329	449181
Butte	CM022185.2_RagTag	4100001	4150000	0.0055935143618668	48629	31135	5566268	269212
WTX	CM022185.2_RagTag	4150001	4200000	0.0058324475886619	48626	51537	8836256	402684
Butte	CM022185.2_RagTag	4150001	4200000	0.0061633969067788	48626	34554	5606324	228796
Sev	CM022185.2_RagTag	4150001	4200000	0.0050513408974075	48623	3449	682789	46601
AZ	CM022185.2_RagTag	4150001	4200000	0.0059278835203536	48626	53744	9066305	172635
AZ	CM022185.2_RagTag	4200001	4250000	0.006350448206446	48393	57127	8995743	198927
WTX	CM022185.2_RagTag	4200001	4250000	0.0065423548263774	48393	57449	8781089	413581
Butte	CM022185.2_RagTag	4200001	4250000	0.0060761664572225	48393	33672	5541652	265508
Sev	CM022185.2_RagTag	4200001	4250000	0.005674484911062	48391	3869	681824	44071
AZ	CM022185.2_RagTag	4250001	4300000	0.0051648450723694	48431	46631	9028538	173352
Sev	CM022185.2_RagTag	4250001	4300000	0.0039820183801125	48430	2738	687591	38874
Butte	CM022185.2_RagTag	4250001	4300000	0.0045254658832858	48431	25110	5548600	263120
WTX	CM022185.2_RagTag	4250001	4300000	0.005598265353099	48431	49298	8805942	395948
WTX	CM022185.2_RagTag	4300001	4350000	0.0053371196172205	48309	46697	8749476	429234
Butte	CM022185.2_RagTag	4300001	4350000	0.0048936354890742	48309	27062	5530040	267040
Sev	CM022185.2_RagTag	4300001	4350000	0.0043517786269133	48309	2944	676505	48130
AZ	CM022185.2_RagTag	4300001	4350000	0.0050342866347344	48309	45349	9008029	170681
Butte	CM022185.2_RagTag	4350001	4400000	0.0055030350783374	48856	30954	5624896	237824
AZ	CM022185.2_RagTag	4350001	4400000	0.005454011169204	48856	49574	9089457	193183
Sev	CM022185.2_RagTag	4350001	4400000	0.0048367196089448	48854	3383	699441	33399
WTX	CM022185.2_RagTag	4350001	4400000	0.0056531261743705	48856	50063	8855808	426832
AZ	CM022185.2_RagTag	4400001	4450000	0.0043903810855804	34223	27976	6372112	130258
Sev	CM022185.2_RagTag	4400001	4450000	0.0043663618235577	34223	2159	494462	18883
Butte	CM022185.2_RagTag	4400001	4450000	0.0047387615473876	34223	18867	3981420	125340
WTX	CM022185.2_RagTag	4400001	4450000	0.0050252801545887	34223	31540	6276267	226103
Sev	CM022185.2_RagTag	4450001	4500000	0.0041311250201509	48749	2947	713365	17870
Butte	CM022185.2_RagTag	4450001	4500000	0.0040191107219981	48749	22719	5652743	197137
WTX	CM022185.2_RagTag	4450001	4500000	0.0047737319932603	48749	43374	9085973	176337
AZ	CM022185.2_RagTag	4450001	4500000	0.0042734902115115	48749	38962	9117138	145172
Sev	CM022185.2_RagTag	4500001	4550000	0.0048196922516149	48891	3385	702327	31038
WTX	CM022185.2_RagTag	4500001	4550000	0.0056358965193339	48891	50106	8890511	398779
Butte	CM022185.2_RagTag	4500001	4550000	0.0053431290996082	48891	30093	5632093	234827
AZ	CM022185.2_RagTag	4500001	4550000	0.0055349716231145	48891	50617	9144943	144347
AZ	CM022185.2_RagTag	4550001	4600000	0.0031551451825746	48410	28323	8976766	221134
Sev	CM022185.2_RagTag	4550001	4600000	0.0031233921579456	48407	2149	688034	38116
WTX	CM022185.2_RagTag	4550001	4600000	0.0033286885466153	48410	29483	8857242	340658
Butte	CM022185.2_RagTag	4550001	4600000	0.0031531809013709	48410	17506	5551854	257346
AZ	CM022185.2_RagTag	4600001	4650000	0.0032167557975628	49042	29354	9125343	192637
Sev	CM022185.2_RagTag	4600001	4650000	0.0027161011330632	49041	1905	701373	34257
Butte	CM022185.2_RagTag	4600001	4650000	0.0032912202131642	49042	18584	5646538	238502
WTX	CM022185.2_RagTag	4600001	4650000	0.0035104626701519	49042	31494	8971467	346513
AZ	CM022185.2_RagTag	4650001	4700000	0.0034689748216446	48232	31179	8987958	176122
Sev	CM022185.2_RagTag	4650001	4700000	0.0028499992773835	48225	1972	691930	31550
Butte	CM022185.2_RagTag	4650001	4700000	0.0033920470215051	48232	18966	5591314	196526
WTX	CM022185.2_RagTag	4650001	4700000	0.0037239785543036	48232	32622	8759986	404094
WTX	CM022185.2_RagTag	4700001	4750000	0.0034720586601488	49172	31252	9001000	341680
Butte	CM022185.2_RagTag	4700001	4750000	0.0030274868548174	49172	17282	5708365	192275
Sev	CM022185.2_RagTag	4700001	4750000	0.0028964642814722	49172	2024	698783	38797
AZ	CM022185.2_RagTag	4700001	4750000	0.003312890709369	49172	30401	9176578	166102
AZ	CM022185.2_RagTag	4750001	4800000	0.0043369769195735	48794	39605	9131937	138923
Sev	CM022185.2_RagTag	4750001	4800000	0.003520140689547	48794	2426	689177	42733
WTX	CM022185.2_RagTag	4750001	4800000	0.0049501251353301	48794	44319	8953107	317753
Butte	CM022185.2_RagTag	4750001	4800000	0.0044083367637256	48794	24695	5601886	253394
WTX	CM022185.2_RagTag	4800001	4850000	0.0056535332088545	48907	51004	9021615	270715
Butte	CM022185.2_RagTag	4800001	4850000	0.0054337211635657	48907	30409	5596349	272491
Sev	CM022185.2_RagTag	4800001	4850000	0.0045734334785263	48906	3131	684606	48999
AZ	CM022185.2_RagTag	4800001	4850000	0.0054381338540763	48907	49784	9154611	137719
WTX	CM022185.2_RagTag	4850001	4900000	0.00574426452291	48842	51805	9018561	261419
Sev	CM022185.2_RagTag	4850001	4900000	0.0047311493953095	48842	3229	682498	50132
AZ	CM022185.2_RagTag	4850001	4900000	0.0059221309661565	48842	54193	9150929	129051
Butte	CM022185.2_RagTag	4850001	4900000	0.0055870073873187	48842	31347	5610696	250344
Butte	CM022185.2_RagTag	4900001	4950000	0.0050438843799764	48450	28088	5568724	245276
AZ	CM022185.2_RagTag	4900001	4950000	0.0051506950312803	48450	46555	9038586	166914
Sev	CM022185.2_RagTag	4900001	4950000	0.0043323994087411	48448	2972	685994	40756
WTX	CM022185.2_RagTag	4900001	4950000	0.0054394120012291	48450	48308	8881107	324393
WTX	CM022185.2_RagTag	4950001	5000000	0.0058311667621838	49218	52817	9057707	293713
Butte	CM022185.2_RagTag	4950001	5000000	0.0056307642560015	49218	31936	5671699	234461
Sev	CM022185.2_RagTag	4950001	5000000	0.0045182482699523	49212	3132	693189	45081
AZ	CM022185.2_RagTag	4950001	5000000	0.0054600640872135	49218	50367	9224617	126803
Sev	CM022185.2_RagTag	5000001	5050000	0.0047483107110072	49215	3295	693931	44384
WTX	CM022185.2_RagTag	5000001	5050000	0.00616658485387	49221	56380	9142824	209166
Butte	CM022185.2_RagTag	5000001	5050000	0.0056317776887407	49221	32118	5702995	203525
AZ	CM022185.2_RagTag	5000001	5050000	0.0055623927265221	49221	51308	9224088	127902
AZ	CM022185.2_RagTag	5050001	5100000	0.0045974822862572	49306	42447	9232662	135478
Sev	CM022185.2_RagTag	5050001	5100000	0.0043329964808656	49306	3040	701593	37997
Butte	CM022185.2_RagTag	5050001	5100000	0.0049478198332766	49306	28063	5671791	244929
WTX	CM022185.2_RagTag	5050001	5100000	0.0049870039968323	49306	45530	9129730	238410
Butte	CM022185.2_RagTag	5100001	5150000	0.0039656220416986	48415	22332	5631399	178401
Sev	CM022185.2_RagTag	5100001	5150000	0.0033720923407427	48414	2298	681476	44749
AZ	CM022185.2_RagTag	5100001	5150000	0.0038941734192582	48415	35309	9067136	131714
WTX	CM022185.2_RagTag	5100001	5150000	0.0044703009521422	48415	39945	8935640	263210
Butte	CM022185.2_RagTag	5150001	5200000	0.0056931056443121	49011	32343	5681082	200238
AZ	CM022185.2_RagTag	5150001	5200000	0.0056364897109309	49011	51747	9180714	131376
WTX	CM022185.2_RagTag	5150001	5200000	0.00606521208173	49011	55154	9093499	218591
Sev	CM022185.2_RagTag	5150001	5200000	0.004944847586481	49010	3446	696887	38278
WTX	CM022185.2_RagTag	5200001	5250000	0.0051176758839956	48575	46234	9034179	195071
Butte	CM022185.2_RagTag	5200001	5250000	0.0049460229392585	48575	28038	5668797	160203
Sev	CM022185.2_RagTag	5200001	5250000	0.0042155764031702	48572	2919	692432	36193
AZ	CM022185.2_RagTag	5200001	5250000	0.0052434512790913	48575	47811	9118231	111019
WTX	CM022185.2_RagTag	5250001	5300000	0.0042510652549687	49108	38434	9041028	289492
Butte	CM022185.2_RagTag	5250001	5300000	0.0037069582574386	49108	21021	5670687	222273
AZ	CM022185.2_RagTag	5250001	5300000	0.0034747086654107	49108	31899	9180338	150182
Sev	CM022185.2_RagTag	5250001	5300000	0.0034449077779847	49108	2423	703357	33263
AZ	CM022185.2_RagTag	5300001	5350000	0.0024742073375042	44069	20336	8219198	153912
Sev	CM022185.2_RagTag	5300001	5350000	0.0023175614367929	44068	1461	630404	30631
Butte	CM022185.2_RagTag	5300001	5350000	0.0023768518640219	44069	12116	5097499	190781
WTX	CM022185.2_RagTag	5300001	5350000	0.00275155986881	44069	22312	8108855	264255
Sev	CM022185.2_RagTag	5350001	5400000	0.0021938560400098	48555	1509	687830	40510
Butte	CM022185.2_RagTag	5350001	5400000	0.0024927304312337	48556	13926	5586645	240075
WTX	CM022185.2_RagTag	5350001	5400000	0.0025852016408086	48556	23123	8944370	281270
AZ	CM022185.2_RagTag	5350001	5400000	0.0027885951481143	48556	25206	9038960	186680
Sev	CM022185.2_RagTag	5400001	5450000	0.0038952782754435	48700	2696	692120	38380
AZ	CM022185.2_RagTag	5400001	5450000	0.0048807215989847	48700	44538	9125290	127710
Butte	CM022185.2_RagTag	5400001	5450000	0.0048440826949431	48700	27323	5640490	203510
WTX	CM022185.2_RagTag	5400001	5450000	0.0051611266616896	48700	46347	8980016	272984
Sev	CM022185.2_RagTag	5450001	5500000	0.0034560935489094	49163	2433	703974	33471
AZ	CM022185.2_RagTag	5450001	5500000	0.0045175788133726	49163	41568	9201389	139581
Butte	CM022185.2_RagTag	5450001	5500000	0.004312417921498	49163	24487	5678253	221307
WTX	CM022185.2_RagTag	5450001	5500000	0.0049596874193927	49163	44897	9052385	288585
AZ	CM022185.2_RagTag	5500001	5550000	0.005002260856246	48986	45656	9127073	180267
Sev	CM022185.2_RagTag	5500001	5550000	0.0042485754776339	48983	2890	680228	54562
Butte	CM022185.2_RagTag	5500001	5550000	0.0054019552954165	48986	30316	5612042	266278
WTX	CM022185.2_RagTag	5500001	5550000	0.0061911126791654	48986	55504	8965109	342231
WTX	CM022185.2_RagTag	5550001	5600000	0.0057065149820068	48771	50717	8887561	378929
Sev	CM022185.2_RagTag	5550001	5600000	0.0043499530628164	48767	2961	680697	50868
Butte	CM022185.2_RagTag	5550001	5600000	0.005248692329516	48771	29434	5607873	244647
AZ	CM022185.2_RagTag	5550001	5600000	0.0054441470373799	48771	49634	9116947	149543
WTX	CM022185.2_RagTag	5600001	5650000	0.0056780459136657	48877	50433	8882105	404525
AZ	CM022185.2_RagTag	5600001	5650000	0.0054402871828056	48877	49502	9099152	187478
Sev	CM022185.2_RagTag	5600001	5650000	0.0046596977682423	48877	3197	686096	47059
Butte	CM022185.2_RagTag	5600001	5650000	0.0050104099676019	48877	28094	5607126	258114
AZ	CM022185.2_RagTag	5650001	5700000	0.0063710219216531	48853	58103	9119887	162183
Sev	CM022185.2_RagTag	5650001	5700000	0.005548311402426	48851	3821	688678	44117
Butte	CM022185.2_RagTag	5650001	5700000	0.0063810660838418	48853	35698	5594363	267997
WTX	CM022185.2_RagTag	5650001	5700000	0.0064136956856417	48853	57033	8892377	389693
Butte	CM022185.2_RagTag	5700001	5750000	0.0068754158445372	48716	38358	5579008	266912
WTX	CM022185.2_RagTag	5700001	5750000	0.0074022768398206	48716	65235	8812829	443211
AZ	CM022185.2_RagTag	5700001	5750000	0.0065640397271958	48716	59677	9091505	164535
Sev	CM022185.2_RagTag	5700001	5750000	0.0058236947157927	48715	3952	678607	52133
AZ	CM022185.2_RagTag	5750001	5800000	0.0069665483836248	48647	63238	9077379	165551
Butte	CM022185.2_RagTag	5750001	5800000	0.0063268854315992	48647	35255	5572252	265388
Sev	CM022185.2_RagTag	5750001	5800000	0.0054392308409568	48646	3675	675647	54058
WTX	CM022185.2_RagTag	5750001	5800000	0.0071257804385547	48647	62610	8786406	456524
Sev	CM022185.2_RagTag	5800001	5850000	0.0051988550969065	48340	3511	675341	49759
Butte	CM022185.2_RagTag	5800001	5850000	0.0070803562463384	48340	39206	5537292	263508
WTX	CM022185.2_RagTag	5800001	5850000	0.0080056597642587	48340	70068	8752308	432292
AZ	CM022185.2_RagTag	5800001	5850000	0.0077751095513157	48340	70220	9031384	153216
Sev	CM022185.2_RagTag	5850001	5900000	0.00556593952586	48075	3764	676256	44869
Butte	CM022185.2_RagTag	5850001	5900000	0.0056388438620578	48075	31103	5515847	253153
WTX	CM022185.2_RagTag	5850001	5900000	0.0062406696826822	48075	54349	8708841	425409
AZ	CM022185.2_RagTag	5850001	5900000	0.0062616454193445	48075	56051	8951481	182769
Sev	CM022185.2_RagTag	5900001	5950000	0.0053159382217729	48521	3602	677585	50230
AZ	CM022185.2_RagTag	5900001	5950000	0.0068741476366278	48521	62220	9051304	167686
WTX	CM022185.2_RagTag	5900001	5950000	0.0074368166467604	48521	65852	8854864	364126
Butte	CM022185.2_RagTag	5900001	5950000	0.0068667751486837	48521	38224	5566514	256006
WTX	CM022185.2_RagTag	5950001	6000000	0.007847880862413	48559	68843	8772177	454033
Butte	CM022185.2_RagTag	5950001	6000000	0.0072025397464567	48559	40066	5562760	264320
Sev	CM022185.2_RagTag	5950001	6000000	0.0061503154802113	48557	4170	678014	50371
AZ	CM022185.2_RagTag	5950001	6000000	0.0076274727103419	48559	68936	9037856	188354
WTX	CM022185.2_RagTag	6000001	6050000	0.0072218430481719	48761	63879	8845249	419341
Butte	CM022185.2_RagTag	6000001	6050000	0.006956457917705	48761	39050	5613489	237831
Sev	CM022185.2_RagTag	6000001	6050000	0.0058803733942	48756	4019	683460	47955
AZ	CM022185.2_RagTag	6000001	6050000	0.0073600656437692	48761	66914	9091495	173095
AZ	CM022185.2_RagTag	6050001	6100000	0.0065735405925636	48750	59822	9100423	162077
Sev	CM022185.2_RagTag	6050001	6100000	0.0052531343996955	48747	3561	677881	53369
Butte	CM022185.2_RagTag	6050001	6100000	0.006250047127147	48750	34813	5570038	279962
WTX	CM022185.2_RagTag	6050001	6100000	0.0069541277945799	48750	60659	8722733	539767
AZ	CM022185.2_RagTag	6100001	6150000	0.0069406550773256	49013	63674	9174062	138408
Sev	CM022185.2_RagTag	6100001	6150000	0.005698715955818	49011	3886	681908	53287
WTX	CM022185.2_RagTag	6100001	6150000	0.0071889085219478	49013	64221	8933345	379125
Butte	CM022185.2_RagTag	6100001	6150000	0.0068883393361177	49013	38815	5634885	246675
AZ	CM022185.2_RagTag	6150001	6200000	0.0073789121160639	48670	66988	9078303	168997
Sev	CM022185.2_RagTag	6150001	6200000	0.0056877300667138	48670	3903	686214	43836
Butte	CM022185.2_RagTag	6150001	6200000	0.0071023733076964	48670	39620	5578417	261983
WTX	CM022185.2_RagTag	6150001	6200000	0.0074821542332558	48670	65759	8788779	458521
WTX	CM022185.2_RagTag	6200001	6250000	0.0058529682837552	48575	51522	8802713	426537
Butte	CM022185.2_RagTag	6200001	6250000	0.0054626825787055	48575	30377	5560821	268179
AZ	CM022185.2_RagTag	6200001	6250000	0.0054981110506896	48575	49886	9073298	155952
Sev	CM022185.2_RagTag	6200001	6250000	0.0048690453441883	48567	3287	675081	53544
AZ	CM022185.2_RagTag	6250001	6300000	0.0052345403477744	48729	47546	9083128	175382
WTX	CM022185.2_RagTag	6250001	6300000	0.005822002216063	48729	50857	8735311	523199
Butte	CM022185.2_RagTag	6250001	6300000	0.005224423433823	48729	29074	5565016	282464
Sev	CM022185.2_RagTag	6250001	6300000	0.0040742437922226	48727	2694	661227	69708
AZ	CM022185.2_RagTag	6300001	6350000	0.005957762153695	48937	54138	9086969	211061
Sev	CM022185.2_RagTag	6300001	6350000	0.004875125285005	48930	3327	682444	51611
Butte	CM022185.2_RagTag	6300001	6350000	0.0057682433963508	48937	32176	5578128	294312
WTX	CM022185.2_RagTag	6300001	6350000	0.0061921002982724	48937	54121	8740330	557700
Butte	CM022185.2_RagTag	6350001	6400000	0.0056495452400379	48645	31497	5575139	262261
Sev	CM022185.2_RagTag	6350001	6400000	0.0051825687616604	48641	3539	682866	46809
WTX	CM022185.2_RagTag	6350001	6400000	0.0062721385306529	48645	54598	8704846	537704
AZ	CM022185.2_RagTag	6350001	6400000	0.0060714664446701	48645	55078	9071614	170936
Sev	CM022185.2_RagTag	6400001	6450000	0.0061336247439249	47594	4030	657034	56966
Butte	CM022185.2_RagTag	6400001	6450000	0.0069798302513243	47600	37876	5426493	285507
WTX	CM022185.2_RagTag	6400001	6450000	0.0072117043951353	47600	61431	8518236	525764
AZ	CM022185.2_RagTag	6400001	6450000	0.0071488989965306	47600	63438	8873814	170186
AZ	CM022185.2_RagTag	6450001	6500000	0.0064475289433893	47916	57395	8901860	202180
Butte	CM022185.2_RagTag	6450001	6500000	0.0061463519387323	47916	33144	5392467	357453
WTX	CM022185.2_RagTag	6450001	6500000	0.0067588810199835	47916	57981	8578491	525549
Sev	CM022185.2_RagTag	6450001	6500000	0.0051900498595526	47916	3433	661458	57282
AZ	CM022185.2_RagTag	6500001	6550000	0.0065727550536596	48064	58819	8948911	183249
Sev	CM022185.2_RagTag	6500001	6550000	0.0053978855348299	48064	3527	653404	67556
WTX	CM022185.2_RagTag	6500001	6550000	0.0069965080171369	48064	60246	8610867	521293
Butte	CM022185.2_RagTag	6500001	6550000	0.0061968197902516	48064	33825	5458445	309235
Butte	CM022185.2_RagTag	6550001	6600000	0.0055631053603374	48513	30997	5571888	249672
AZ	CM022185.2_RagTag	6550001	6600000	0.0060003799975396	48513	54288	9047427	170043
Sev	CM022185.2_RagTag	6550001	6600000	0.0047499602082142	48510	3223	678532	49163
WTX	CM022185.2_RagTag	6550001	6600000	0.006185613405993	48513	53879	8710373	507097
AZ	CM022185.2_RagTag	6600001	6650000	0.0060884290165905	48230	54561	8961425	202275
Sev	CM022185.2_RagTag	6600001	6650000	0.0047329888556139	48224	3085	651808	71642
Butte	CM022185.2_RagTag	6600001	6650000	0.0055760213019742	48230	30559	5480431	307169
WTX	CM022185.2_RagTag	6600001	6650000	0.0065253603323142	48230	56175	8608720	554980
WTX	CM022185.2_RagTag	6650001	6700000	0.0070838863764044	48410	61723	8713155	484745
AZ	CM022185.2_RagTag	6650001	6700000	0.0071203968688384	48410	64249	9023233	174667
Sev	CM022185.2_RagTag	6650001	6700000	0.0053479073209917	48409	3555	664746	61404
Butte	CM022185.2_RagTag	6650001	6700000	0.0069460420365414	48410	38134	5490033	319167
AZ	CM022185.2_RagTag	6700001	6750000	0.0073033441890945	47686	64482	8829106	231234
Sev	CM022185.2_RagTag	6700001	6750000	0.0057326301307039	47683	3750	654150	61140
Butte	CM022185.2_RagTag	6700001	6750000	0.0070288827565646	47686	38194	5433865	288455
WTX	CM022185.2_RagTag	6700001	6750000	0.007825801386305	47686	66175	8456003	604337
Sev	CM022185.2_RagTag	6750001	6800000	0.0061514773150204	48094	4099	666344	55096
